,link,title,description,catagory
56,BAhHZ1Gi9Kk,10 Oldest Technologies Scientists Still Can’t Explain,"Thousands of years ago great minds managed to create incredible technologies that were way ahead of their time, like a fire that couldn’t be extinguished by water, an unbreakable medieval sword, and even an ancient computer from 200 B.C.E.! You’d be surprised to find out what crazy inventions existed back then that science still can’t explain today.  If you’re ready to learn more about these mind-blowing ancient inventions plus a whole lot more, then keep on watching. 

TIMESTAMPS
The stone globes of Costa Rica 
The Roman dodecahedron 
The Phaistos Disk in Crete 
Greek fire 
Damascus steel 
The Iron pillar of Delhi 
The Viking Ulfberht sword 
The Voynich manuscript 
The Zhang Heng seismograph 
The Antikythera mechanism 

  

Music: 


SUMMARY
-Granodiorite rocks can easily be carved using temperature techniques. Hundreds of stone spheres were found quarried in the foothills of the Talamanca Mountains. Researchers even saw a gigantic ball weighing over 16 tons.
-The Roman dodecahedron had 12 flat pentagon-shaped faces with a knob protruding on each corner. It might have been a dice, a kid’s toy, a candle holder, a simple decoration, a measuring device on the battlefield, or an astronomical instrument, to name a few.
-The Phaistos Disk was made from clay and measures about 6.2 inches in diameter. Experts concluded that it was a prayer to an ancient Minoan goddess.
-The formula of Greek fire was a well-guarded state secret for over 7 centuries. Greek fire was used in naval warfare.
-Blades made from Damascus steel were the most sought after in medieval Europe. And that’s because they were the best swords at the time.
-The Iron pillar of Delhi dates back to the Gupta period, which lasted from about 240 to 590 C.E. A small amount of rust has started to form, but it is strange that there isn’t more.
-Viking Ulfberht swords are believed to have been made around 800 to 1,000 C.E., but experts were sure that the technology used to make swords of such extraordinary quality didn’t come around until 800 years later.
-The Voynich manuscript has 240 pages broken up into four sections: herbal, astrological, balneological, and pharmacological. There have literally been dozens of failed attempts to crack this thing.
-In 132 C.E., Zhang Heng, a Chinese inventor, astronomer, engineer, scientist, scholar, and artist, invented a seismoscope and presented it to the Han court as an instrument for measuring seasonal winds and the Earth’s movements.
-The Antikythera mechanism was retrieved by a group of divers in 1900 and has been dubbed “the world’s first analog computer” and it was made around 200 B.C.E.

Subscribe to Bright Side : 

----------------------------------------------------------------------------------------
Our Social Media:

Facebook: 
Instagram: 

5-Minute Crafts Youtube: 

----------------------------------------------------------------------------------------
For more videos and articles visit:",Science and Technology
57,5Bjq2xQNcLU,"UPSC CSE Prelims 2019 Science & Technology Current Affairs 2018-19 yearly roundup, Set 1 in English","#StudyIQ Pendrive Courses for Various Govt. Exams, Click here http://bit.ly/2QcdLOd to know in detail OR Call 95-8004-8004 

UPSC/CSE - This is our Flagship & Most Selling Course. This course covered Length & Breadth of UPSC vast syllabus and made by Elite & Very best faculties from all over India with StudyIQ Trust. Click here  to watch Demo Videos, Course Content, Authors, Etc. 

SSC & Bank - This is our oldest Course, made by Founders of StudyIQ. 1000+ videos so far and new videos added every week. Click here  to know more. 

UPSC Optionals - We have covered almost all major UPSC Optionals. Click here  to find yours 

State Exams PSCs - Currently we have 18 States covered, More to come, Choose your state. Click  to watch demo videos, know about authors and all. 

Defense Exams - CDS, NDA, CAPF, SSB, AFCAT, Airforce. Click here  to get into the Army, Navy or Airforce 

SSC JE Exams - Civil, Mechanical, Electrical, Electronics. Click here  to know more

RBI Grade B - Grade B is the most popular Job after IAS. This course made by well-experienced faculties of Study IQ. Click here  to watch demo videos, Authors, Course content.

NTA NET - Start your preparation for UGC(NTA) NET prestigious exam. We have courses for both Paper 1 & 2. Click here  to check 

UPSC Prelim Test Series - Our flagship test series for UPSC Prelims. More than 60% Sucess rate in 2018. Click here  to enroll right now 

DMRC Exams - Courses for Delhi Metro Technical & Non-Technical Exams. Click here  to know more

Insurance Exams - LIC, NICL, and other insurance exams. Click here  to know more

Law Exams - Find courses for Undergraduate and Judiciary Exams. Click here  to check

Railway Jobs - More than 1.5 Lac jobs to come this year. Start your preparation with us for Tech or Non-Tech posts. Click here   to check the available courses

Teaching Jobs - CTET, DSSSB. Click here  to know more

NABARD Grade A - 

Have a doubt? Click here  to start instant Chat with our Sale team or you can 

_

Click here  to Sponsor Study IQ

UPSCIQ Magazine -  || Bank IQ Magazine - 

Daily Current Affairs  - 

Follow us on Instagram - 

Download All Videos PDFs -  || Join StudyIQ on Telegram - 

Monthly Current Affairs - 

Topic Wise Current Affairs - 

Free PDFs -  || Free Quiz -  || Free Video Courses - ""
Follow us on Facebook - 
Telegram - 

The Hindu Editorial Analysis - 
Current Affairs by Dr Gaurav Garg - 
UPSC/IAS Burning Issues analysis- 
World History for UPSC - 
Indian History  - 

Follow us on Facebook - 
Follow Dr Gaurav Garg on Facebook - 

UPSC/IAS past papers questions - 
SSC CGL + IBPS Quantitative tricks - 
English Vocabulary - 
Reasoning tricks for Bank PO + SSC CGL- 
Error spotting / Sentence correction  
Static GK complete- 
Complete GK + Current Affairs for all exams- 
World History - UPSC / IAS - 
Learn English for SSC CGL, Bank PO 
Science and Technology for UPSC/IAS - 
Philosophy for UPSC/IAS - 
Yojana Magazine analysis -
History for SSC CGL + Railways NTPC - ",Science and Technology
58,zxDp7OkjlLM,"Talk by Prof. Partha P Chakrabarti on ""History of Science & Technology in Ancient India""",,Science and Technology
59,SReUFpZnLxk,Milan: The Museum of Science and Technology | Italia Slow Tour,"The National Museum of Science and Technology of Milan is called Leonardo Da Vinci and there are many rooms dedicated to his discoveries, studies and models that paved the way for subsequent technology and research. Let's have a tour looking for some of the maestro's ingenious ideas, then we visit the museum's department dedicated to space.

► Visit the Museum official website: 
► Visit Turismo Milano official website: 
► Lombardy itineraries on Italia Slow Tour: 
► Your travel in Italy continues on Italia Slow Tour 

► Become our Ambassador and be our guest in your next trip to Italy

► Subscribe Italia Slow Tour youtube channel 
► Subscribe Italia Slow Tour mailing list ",Science and Technology
60,Gaj42CGr2-,Science and Technology Internship Subject,Science and Technology Internship Subject,Science and Technology
61,JT-UG_7Xm34,"MIT Center for Art, Science & Technology","The MIT Center for Art, Science & Technology (CAST) creates new opportunities for art, science and technology to thrive as interrelated, mutually informing modes of exploration, knowledge and discovery. CAST’s multidisciplinary platform presents performing and visual arts programs, supports research projects for artists working with science and engineering labs, and sponsors symposia, classes, workshops, design studios, lectures and publications.",Science and Technology
62,KO8w6U6C7tY,MIT – Department of Materials Science and Engineering,"The Department of Materials Science and Engineering (DMSE) at MIT are focused on teaching and learning in a hands on environment. Taking any element of the education process that isn’t “hands on” repackaging it and making it flexible for students. Working with industry and international partners to develop and implement new technologies in nanomaterials, medical devices, data, and to teach the science and engineering behind this research.

Focusing on their new work in battery development, nano fibre technology and the ability to take MIT courses online, the DMSE are working hard to make education flexible and accessible to all their students.",Science and Technology
63,kb20yS1eTEM,What Happened to Einstein's Brain | Science and Technology,"What Happened to Einstein's Brain | Science and Technology 
Thanks for watching our videos, Our channel is continuously being updated by informative videos that you don't want to miss. So, why not go ahead and hit the subscribe button.

and also join us on social media sites by using link below 


► Facebook: 

► twitter : 

►youtube 

:

►google + ; 


►instagram





SUBSCRIBE NOW AND GET YOUR BRAIN UPDATED BY OUR INFORMATIVE VIDEOS DAILY

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ 
Attribution
Song: Warrio - Mortals (feat. Laura Brehm) [NCS Release]
Music provided by NoCopyrightSounds.
Video Link: 
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬",Science and Technology
64,3ch3SzCGbNg,Science and Technology hosts Science Forum S Africa in Pretoria,"The Department of Science and Technology is hosting the 2nd International Science Forum South Africa (SFSA). 
The Council for Scientific and Industrial Research - CSIR, is an organisation of the DST.
It's been at the forefront of scientific advancement and technological innovation. 
Ib 2015 it celebrated 70 years of existence.
The 2016 focus for the science forum and to give us more information is the Minister of Science and Technology Minister Naledi Pandor.

For more news, visit: ",Science and Technology
65,M1TfpEQ,Top 10 New Tech Inventions 2017 You Must See,"Here are our picks for the top 10 new tech inventions in 2017 that you must see.

Inventions list:
Sgnl - Make Phone Calls with Your Fingertip, literally.

Moodo- The Smart Home Fragrance Box.

PowerRay Drone - Change the fishing world

NitroQ - Fast, Portable Power in 7 Minutes.

Vinci - First Smart Headphones with Artificial Intelligence

Alpha - The World's Smallest 4K Action Camera

Eon Scooter - The Most Affordable Electric Scooter

Hy - low profile, audio transparent earphones

ChargeWrite - The Pen Is Mightier Than The Phone


Follow me on social media
Google Plus 
Twitter 

Check my blog
Blogger 

Leave a LIKE, Comment, Share & Subscribe 

Subscribe to Future HD for more top 5 lists and top 10 new tech inventions in 2017.",Science and Technology
66,5Us1O4VfvGk,IIT BHU | School of Materials Science and Technology,"IIT BHU |  School of Materials Science and Technology
IIT(BHU), Varanasi
#ProjectVaranasi #IITBHU
Website: 
--------------------------------------------
Team: 
Special Thanks
Prof. PK Jain
Director, IIT(BHU), Varanasi

Prof. Rajiv Prakash
Dean R&D, IIT(BHU), Varanasi

Project Coordinator 
 
Prof. R.S. Singh
Coordinator, Design and Innovation Hub-Project Varanasi
Department of Chemical Engineering & Technology, IIT(BHU)

Project Investigator
Prof. P.K. Mishra
Department of Chemical Engineering,
Indian Institute of Technology (BHU), Varanasi 

Co-PI
Sagar Das
Ramkesh Patel

Supported By
MCIIE, IIT (BHU), Varanasi

Production Team
Camera
Kuber Patel
Deepti Banrjee
Yasmeen Rao

Script
Meghna Mukherjee
Taushree Mukherjee

Voice
Preeti Kaur

A Rosehub Production",Science and Technology
67,MpoQX5rTs0k,SECAF Remarks on Science and Technology Strategy at Air Warfare Symposium,"“We’ve been working on a new science and technology strategy and it’s almost done. Instead of looking at where potential adversaries are heading, or coming up with the same list of technologies that we’ve come up with to research over the last 20 years, the Air Force Science and Technology strategy will seek to predict where adversaries cannot easily go and ensure that the Air Force gets there first. We will focus on advancing technology solutions along five strategic capabilities. To move the Air Force from a current force challenged by increasingly sophisticated adversaries to a force that dominates time, space and complexity in future conflict.

Global persistent awareness, resilient information sharing, rapid effective decision making, complexity, unpredictability in mass, speed and reach of disruption and lethality – those concepts must drive our research as they drive our way to fight. We must think and innovate faster across these capabilities to create multiple dilemmas for our adversaries.”",Science and Technology
68,AeHQDwU79q,VINTAGE 80'S DISCOVER SCIENCE & TECHNOLOGY FROM A TO Z PSA COMMERCIAL,"It's fun you'll see! Uh... the commercial is fun, maybe, but Science.... not so much!",Science and Technology
69,CjXUHn-w9A,What is Information Sciences and Technology?,"The College of Information Sciences and Technology at Penn State teaches you how to gather information from many sources, use technology to make sense of the information, and deliver that information to the people who need it. Find out more at ist.psu.edu!",Science and Technology
70,EPAYvmbENoM,Rethinking society for the 21st century: Developing a science and technology studies perspective,"Panel discussion with Professor Judith Sutz, Universidad de la Republica;  Professor Sheila Jasanoff, Harvard Kennedy School; and Professors Johan Schot and Andy Stirling, SPRU; as part of SPRU's 50th Anniversary Conference (September 2016). 
A large group of science, technology and innovation studies scholars is making a significant contribution to the report Rethinking Society for the 21st Century, produced by the International Panel on Social Progress. The Panel seeks to answer the question: Can we hope for a better society in the very challenging context of a series of system crises, growing inequality and climate change? To answer this question the IPSP has mobilised hundreds of social scientists (including economists) to provide answers and to deliver a report. It will have 22 chapters and address major issues, including: Social Justice, Inequality, Cities, Jobs, Markets, Finance, Corporations, Democracy, Sexuality, Violence, Wars, Peace and Security, and Multiple Directions of Social Progress. In the final chapter the report will discuss the contribution of social sciences to policy and institutional change. The Panel claims that it has no partisan political agenda, but aims at restoring hope in social progress and stimulating intellectual and public debates.",Science and Technology
71,69hUtuXPkY,"Wolf, The Unsung warrior, Full information | Urdu Documentary | Factical | Science and Technology","With the advent of science and technology more details about the wolf are now getting clear so in this video factical brings you Wolf, The Unsung warrior, Full information. In this urdu documentary information about wolf in urdu is being presented. information about or you can say as wolf information in urdu is pretty new and not known to many. Many people consider wolves as a bad omen so they don't even study it by we present in this video wolf information of kids elders and every one. Wolf is a born warrior and keeps on fighting for his whole age. During the course of their age wolfs become alpha or beta. The alpha male is called as the king of the pride.

# Wolf, The Unsung warroior, Full information
# urdu documentary
# science and technology
# information about wolf
# wolf information in urdu
# wolf information in hindi
# factical


Thanks for watching our videos, Our channel is continuously being updated by informative videos that you don't want to miss. So, why not go ahead and hit the subscribe button.

and also join us on social media sites by using link below 


► Facebook: 

► twitter : 

►youtube 

:

►google + ; 


►instagram





SUBSCRIBE NOW AND GET YOUR BRAIN UPDATED BY OUR INFORMATIVE VIDEOS DAILY

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ 
Attribution
Song: Warrio - Mortals (feat. Laura Brehm) [NCS Release]
Music provided by NoCopyrightSounds.
Video Link: 
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ Disclaimer- 
Some contents are used for educational purpose under fair use. Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",Science and Technology
72,I7zzg8MiioY,100 Science and Technology General Knowledge GK Questions and Answers || Part - 2,"100 Indian Science and Technology General Knowledge (GK) Questions and Answers in Hindi

General Knowledge (GK) Question &  Answer
SUBSCRIBE : ",Science and Technology
73,RQSaBBgTY,Science and Technology IMP Question Answer | Last 10 year paper solution | PART 3,"Science and Technology IMP Question Answer | Last 10 year paper solution | PART 3

આ ચેનલ ઉપર તમને 
GK || Maths || Sahitya || Gujarati bhugol || reasoning || English grammar જેવા વિષયો જે 
આવનારી ગુજરાત ગવર્નમેંટ એક્જામ જેવી કે 
તલાટી કમ મંત્રી 
મામલતદાર
ક્લાસ ૧
ક્લાસ ૨
ક્લાસ-૩ 
ક્લાર્ક 
dyso 
GPSC અને બીજી ઘણી departmental એક્જામ માં ઉપયોગી નિવડશે.

આ ચેનલ ઉપર તમને વિસ્તૃત માહિતી આપતા વિડિયો સિરીજ playlist સ્વરૂપે નીચેની લિન્ક પરથી મડ્સે",Science and Technology
74,RZ4omXA3acY,Why Science & Technology Policy,"You can find many reasons to study the policies that govern science & technology.  This video looks at one fundamental reason, the fact that scientific communities work in one way and the political organizations work in another",Science and Technology
75,Ri8o9kBfNk,100 Indian Science and Technology General Knowledge (GK) Questions and Answers || Part -1,"This Channel is an attempt to increase general knowledge and it is a collection of general knowledge questions related to various subjects, which are available in all types of competitive exams such as SSC, IBPS Clerk, IBPS PO, RBI Assistant, IBPS SO, RRB , CTET, TET, BED, SCRA, UPSC and so many other competition can prove to be important for examinations.

Common sense is combined with mental abilities. General knowledge is an important part of crystallized intelligence, and intense intelligence is the ability to use their skills, knowledge and experience. General knowledge is knowledge about a wide range of subjects rather than a detailed knowledge of a particular subject.

General Knowledge (GK) Question &  Answer
SUBSCRIBE : ",Science and Technology
76,0nm8CxuEvYY,Science and technology 2019 || Science and Technology in Telugu 2019,"#Science_And_Technology_2019_Latest #pdf_:www.shineindiarktutorial.com

👥👥**Telegram Group link ;


🇮🇳** Daily current affairs Channel : 



🗣️ our web site: www.shineindiarktutorial.com

📚📚Online classes for All Competitive Exams :


1. ఇండియన్ పాలిటి - గ్రూప్ - 1,2,3,4, DSC, DL, JL, Si, Constable and for all competative Exams: 


2. ఆధునిక  భారతదేశ చరిత్ర / జాతీయోద్యమం - Group - 1,2,3,4, DSC, DL , JL, Si, Constable, VRO, VRA, and for all competative Exams: 

 3. తెలంగా చరిత్ర - Group - 1,2,3,4, DSC, DL , JL, Si, Constable, VRO, VRA, and for all competative Exams: 


 4. ఆంధ్రప్రదేశ్ చరిత్ర - Group - 1,2,3,4, DSC, DL , JL, Si, Constable, VRO, VRA, and for all competative Exams: 

5. ఆంధ్రప్రదేశ్ జాగ్రఫీ - గ్రూప్ - 1,2,3,4, DSC, DL, JL, Si, constable, and for all competative Exams: 

6. తెలంగాణ జాగ్రఫీ - గ్రూప్ - 1,2,3,4 DSC, DL JL, SI, Constable, and for all competative Exams: 


 6. పంచాయతీ సెక్రటరీ - ఆంధ్ర ప్రదేశ్ - Classes - 2019 New syllabus: 

7. Telangana పంచాయతీ రాజ్ చట్టం - 2018: 

8. Constable - Si -- Study Material & Model Papers: 


9. RRB - Previous/Model Papers: 


10. డైలీ కరెంట్ అఫైర్స్ / పేపర్ రివ్యూ. - CURRENT AFFAIRS / Analysis || For all competative Exams: 


11. Latest Job Notifications: 


👇♥️🇮🇳♥️👇 Bank / Practice Bits Material 👇♥️🇮🇳♥️👇

12. Standard - GK Bits Bank: 

13. Constable - Si -- Study Material & Model Papers: 

14.  indian history Bit Bank For all competative Exams: 

15.  Biology Bit Bank For All competative Exams: 

16.  తెలంగాణా జాగ్రఫీ - material - Bit Bank: 


17. AP Geography Bit bank for all competative Exams: 

18. Indian Economy Bit bank: 

19. తెలంగాణ సంస్కృతి, కళలు, కళాకారులు, రచనలు,: 


20.  Disaster Management: 


21 World Geography Model Papers: 


22.  Polity Bit Bank For all competative Exams: 


23.  భారత జాతీయోద్యమం - material - Bit Bank: 


25.  Chemistry Bit Bank For all competative Exams: 


26.  World History For all competative Exams: 

👇♥️🇮🇳♥️👇Grand Tests / Model Papers👇♥️🇮🇳♥️👇

27. AP పంచాయతీ కార్యదర్శి Grand Tests: 


28. AP - Extension offers Model Papers - 2019: 


29.  Telangana Constable - SI Grand Tests / Model Papers - 2019: ",Science and Technology
77,Tr59hKbDkFY,Study Food Science and Technology at the University of Copenhagen,"Meet an international student and the Head of Studies at the Food Science and Technology MSc programme at the University of Copenhagen, Denmark.",Science and Technology
78,kt5L7OrZa70,Closer to China: China's Science and Technology I- the latecomer catches up 01/24/2016,"Closer To China examines how science is transforming China through an exclusive interview with a pioneer of China’s science, the former president of Chinese Academy of Engineering, a true scientist, Dr. Song Jian. This episode focuses on how China, as a latecomer, is seeking to catch up with the scientific capabilities of developed countries.

Subscribe to us on Youtube: ...

Download for IOS: ...

Download for Android: ...

Follow us on:
Facebook: 
Twitter: 
Google+: 
Tumblr: 
Weibo: ",Science and Technology
79,jo4y3UDaO3M,Science & Technology | લેન્સ નું સૂત્ર સાબિત કરો | Std 10 Gujarati Medium,"Every Year in Board Exam of std 10 some questions are same in science & technology. In section D of science usually lence equation are asked many times. Here in this video Lence Equation are explain in details. If you are facing in understanding of that question , watch full video now ang get 5-Marks in board exam.

If You want more video of this type , Don't hesitate to request in comment. 

     ,

Tutor : Vicky Sir
Editor : Vicky Sir
Videographer : Gaurav Photography
Venue : Sahajanand Classes
Supported By : The Diwalipura Youth

*Copyright to original creator only.",Science and Technology
80,En8MY4A3z4g,Science and technology in the primary industries,"Our Primary Industry Champions talk about how science and technology are being used in the primary industries. 

Growing Our Future

Working in the primary industries, you can help feed the world, build a sustainable future or help find solutions to some of the world's most pressing problems like biosecurity risks, animal welfare and the effects of climate change.

Find out more: mpi.govt.nz/funding-and-programmes/other-programmes",Science and Technology
81,Wx7zN36jVqY,ডকুমেন্টরি- Jessore University of Science and Technology (JUST) by CineProjonmo,"Jessore University of Science and Technology (JUST) started functioning from the 2009–2010 session. The class of the first batch of the students began on 10 June 2009.[3] The first four departments were Computer Science & Engineering (CSE), Environmental Science & Technology (EST), Microbiology (MB), and Fisheries and Marine Bioscience (FMB).

In 2009, JUST added Nutrition & Food Technology (NFT), Industrial & Production Engineering (IPE), Chemical Engineering (ChE), Petroleum & Mining Engineering (PME), and Genetic Engineering & Bio-technology (GEBT). In 2010, Pharmacy was added. In 2012 Electrical and Electronic Engineering (EEE) and Physical Education and Sports Science (PESS) were added.

In 2013 four new departments started: Physics, Chemistry, Mathematics & Statistics, and English. Accounting and Information Systems, Agro Product Processing Technology were started from the academic year 2015–16. In the academic year 2016–2017, one new department called Biomedical Engineering (BME) began.

Location
Jessore University of Science and Technology is located at Jessore Sadar. Post Code: Jessore-7408.

Faculty and departments

Surrounding natural beauty of JUST
Faculty of Engineering and Technology
Computer Science and Engineering (CSE)[1]
Electrical and Electronic Engineering (EEE)[2]
Industrial & Production Engineering (IPE)[3]
Petroleum & Mining Engineering (PME)[4]
Chemical Engineering (ChE)[5]
Biomedical Engineering (BME)[6]
Textile Engineering (TE)


Faculty of Biological Science and Technology
Microbiology(MB)
Fisheries & Marine Bioscience (FMB)
Genetic engineering & Biotechnology(GEBT)
Pharmacy( B.Pharm professional)
Faculty of Arts and Social Science
English (ENG)
Faculty of Health Science
Physical Education & Sports Science (PESS)
Nursing Science (NS) (to be launched)
Faculty of Science
Mathematics
Physics
Chemistry
Faculty of Business Studies
Accounting & Information Systems (AIS)
MS programs

MSc Engg. in Computer Science & Engineering (CSE)
MSc.Engg. in Chemical Engineering(Ch.E)
MS in Environmental Science & Technology (EST)
MS in Microbiology (MB)
MS in Fisheries & Marine Bio-science (FMB)
MS in Genetic Engineering and Biotechnology (GEBT)",Science and Technology
82,4mVNUVsKC,School of Science and Technology - Discovery,"School of Science and Technology - Discovery San Antonio, Texas
HD720p",Science and Technology
83,Ab-AYcKKBzI,Food Science and Technology at Curtin University,"http://curtin.edu.au/foodscience
Ever considered a career as a food scientist? Food scientists develop and improve existing food products and set standards for producing, packaging and marketing food. They also undertake basic and applied research into aspects of food preservation, food quality and shelf-life. Curtin University offers the only Food, Science and Technology undergraduate degree in Western Australia.",Science and Technology
84,750USlhh0,Science And Technology In Germany | Metallurgical Engineering,"* ""Science And Technology In Germany "" | Metallurgical Engineering
Germany's achievements in science and technology have been very significant and research and development efforts form an integral part of the country's economy. Germany has been the home of some of the most prominent researchers in various scientific disciplines, notably physics, mathematics, chemistry and engineering,...
  * ""Metallurgical Engineering""
Metallurgy is a domain of materials science and engineering that studies the physical and chemical behavior of metallic elements, their intermetallic compounds, and their mixtures, which are called alloys. Metallurgy is also the technology of metals: the way in which science is applied to the production of metals, and the engineering of metal components for usage in products for consumers and manufacturers. The production of metals involves the processing of ores to extract the metal they contain, and the mixture of metals, sometimes with other elements, to produce alloys. Metallurgy is distinguished from the craft of metalworking, although metalworking relies on metallurgy, as medicine relies on medical science, for technical advancement...",Science and Technology
85,6ULCAQC8HU,Science and Technology Current Affairs June 2018 by Dr Ravi Agrahari for UPSC 2019 exam StudyIQ,"#StudyIQ Pendrive Courses for Various Govt. Exams, Click here http://bit.ly/2QcdLOd to know in detail OR Call 95-8004-8004 

UPSC/CSE - This is our Flagship & Most Selling Course. This course covered Length & Breadth of UPSC vast syllabus and made by Elite & Very best faculties from all over India with StudyIQ Trust. Click here  to watch Demo Videos, Course Content, Authors, Etc. 

SSC & Bank - This is our oldest Course, made by Founders of StudyIQ. 1000+ videos so far and new videos added every week. Click here  to know more. 

UPSC Optionals - We have covered almost all major UPSC Optionals. Click here  to find yours 

State Exams PSCs - Currently we have 18 States covered, More to come, Choose your state. Click  to watch demo videos, know about authors and all. 

Defense Exams - CDS, NDA, CAPF, SSB, AFCAT, Airforce. Click here  to get into the Army, Navy or Airforce 

SSC JE Exams - Civil, Mechanical, Electrical, Electronics. Click here  to know more

RBI Grade B - Grade B is the most popular Job after IAS. This course made by well-experienced faculties of Study IQ. Click here  to watch demo videos, Authors, Course content.

NTA NET - Start your preparation for UGC(NTA) NET prestigious exam. We have courses for both Paper 1 & 2. Click here  to check 

UPSC Prelim Test Series - Our flagship test series for UPSC Prelims. More than 60% Sucess rate in 2018. Click here  to enroll right now 

DMRC Exams - Courses for Delhi Metro Technical & Non-Technical Exams. Click here  to know more

Insurance Exams - LIC, NICL, and other insurance exams. Click here  to know more

Law Exams - Find courses for Undergraduate and Judiciary Exams. Click here  to check

Railway Jobs - More than 1.5 Lac jobs to come this year. Start your preparation with us for Tech or Non-Tech posts. Click here   to check the available courses

Teaching Jobs - CTET, DSSSB. Click here  to know more

NABARD Grade A - 

Have a doubt? Click here  to start instant Chat with our Sale team or you can 

_

Click here  to Sponsor Study IQ

UPSCIQ Magazine -  || Bank IQ Magazine - 

Daily Current Affairs  - 

Follow us on Instagram - 

Download All Videos PDFs -  || Join StudyIQ on Telegram - 

Monthly Current Affairs - 

Topic Wise Current Affairs - 

Free PDFs -  || Free Quiz -  || Free Video Courses - ""
Follow us on Facebook - 
Telegram - 

The Hindu Editorial Analysis - 
Current Affairs by Dr Gaurav Garg - 
UPSC/IAS Burning Issues analysis- 
World History for UPSC - 
Indian History  - 

Follow us on Facebook - 
Follow Dr Gaurav Garg on Facebook - 

UPSC/IAS past papers questions - 
SSC CGL + IBPS Quantitative tricks - 
English Vocabulary - 
Reasoning tricks for Bank PO + SSC CGL- 
Error spotting / Sentence correction  
Static GK complete- 
Complete GK + Current Affairs for all exams- 
World History - UPSC / IAS - 
Learn English for SSC CGL, Bank PO 
Science and Technology for UPSC/IAS - 
Philosophy for UPSC/IAS - 
Yojana Magazine analysis -
History for SSC CGL + Railways NTPC - ",Science and Technology
86,O8xgNExIqI,"The World Without Canada (Science and Technology) Season 1, Episode 1","Science and Technology
Canada's achievements in science, technology and medicine have revolutionized the world. Suddenly take them away and we’re left in a dangerous and scary unfamiliar place.",Science and Technology
87,IYJ22b4zNZ4,Science and Technology 6 Months Current Affairs for Constable and Panchayat Secretary.,,Science and Technology
88,38z6-Coq8HA,Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology,"Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology

And Also Follow Us On : 
Web:  
Facebook :  
Twitter :  
Blogger:  
Linkedin :  
Google +: ",Science and Technology
89,8gz6mmB7k0,Patuakhali Science and Technology University- PSTU ADD.wmv,"Enjoy our ad about the worlds best university......PSTU
https://www.facebook.com/sohel.joy?re...",Science and Technology
90,gNPdC9EVyLE,Introduction to Food Science & Technology,,Science and Technology
91,INd0iqocEL8,"Joe Carvalko on the Intersection of Law, Science, and Technology",,Science and Technology
92,T2BFuDU,Top 10 Coolest Army Science and Technology Advances of 2018!,,Science and Technology
93,S26IEkzrfQ,Why children need science and technology. | Netra Unni Rajesh | TEDxMississauga,"Netra Unni Rajesh built her first real science lab in her parents' basement when she was just 14. She went on to study and perform research at the University of Toronto, MIT and CalTech. Now she shares her ideas about how to inspire our youth to pursue STEAM (Science, Technology, Engineering, Art and Math).  This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at ",Science and Technology
94,-B0dvYhxEKA,SCIENCE & TECHNOLOGY || HAREESH ACADEMY || GENERAL SCIENCE,SCIENCE & TECHNOLOGY (GENERAL SCIENCE) FOR ALL COMPETITIVE EXAMS #ScienceandTechnology #HareeshTheBestAcademy #GeneralScience                        ,Science and Technology
95,d67Ji6kW0,Latest development in science and technology | Viyapootum Vingyanam | News7 Tamil,"NEWS7 TAMIL
Latest development in science and technology | Viyapootum Vingyanam | News7 Tamil 



facebook: 
twitter: 



News 7 Tamil Television, part of Alliance Broadcasting Private Limited, is rapidly growing into a most watched and most respected news channel both in India as well as among the Tamil global diaspora. The channel’s strength has been its in-depth coverage coupled with the quality of international television production.",Science and Technology
96,qmOD_1KRrpM,Science and Technology in Early Modern Europe,The Material Past: Negotiating the Spiritual and Secular in the Medieval and Early Modern World,Science and Technology
97,1hq7KVWkweg,Aubrey de Grey - What is the Difference between Science and Technology?,"Aubrey de Grey - SENS
What is the Difference between Science and Technology?

Playlist: ",Science and Technology
98,-GjsZLREF6,Science And Technology Bits in Telugu Video Part 1 | Telugu Study,"geography bits, science and technology social bits, physics bits, biology bits, economy bits, chemistry bits, history video bits Tspsc and appsc all exams material  provide here | Telugu study",Science and Technology
99,jQzz7THT_Yg,Canada Science and Technology Museum - Case Study by AVI-SPL,The three-year renovation of the Canada Science and Technology Museum includes an array of technology -- including edge-blending projection -- that creates an immersive experience for visitors. Audiovisual technology like wireless microphones and conferencing solutions empowers the museum to provide educational events that can include remote participants.,Science and Technology
